"curr_date","ord_date","seller_np","null_fulfilment_id","null_net_tran_id","null_qty","null_itm_fulfilment_id","null_del_pc","null_created_date_time","null_domain","null_del_cty","null_cans_code","null_cans_dt_time","null_ord_stats","null_fulfil_status","null_itm_cat","null_cat_cons","null_sell_pincode","null_prov_id","null_itm_id","null_sell_np","null_net_ord_id","null_sell_cty","total_orders","total_canceled_orders"
2024-04-12,2024-04-07,ondc.gofrugal.com,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,76,0
2024-04-12,2024-04-11,prod-villain-bpp.shopalyst.com,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2024-04-12,2024-04-01,bpp.dbs.digiit.ai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-12,2024-04-02,api3.eksecond.in,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
2024-04-12,2024-04-06,prod-wowskinscience-bpp.shopalyst.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-12,2024-04-06,ondcmp.nlincs.in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0
2024-04-12,2024-04-05,api.eksecond.in,0,0,0,0,0,0,0,170,0,0,0,0,1,1,0,0,0,0,0,0,186,87
2024-04-12,2024-04-06,api.kiko.live/ondc-seller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0
2024-04-12,2024-04-06,ondc.xpressbaazaar.com,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,44,1
2024-04-12,2024-04-09,apigateway.bizom.in/ondc,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,33,0
2024-04-12,2024-04-06,prod-boat-bpp.shopalyst.com,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2024-04-12,2024-04-08,api.esamudaay.com/ondc/sdk/bpp/retail/msdspl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2024-04-12,2024-04-02,prod-thebodyshop-bpp.shopalyst.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-04-12,2024-04-02,biz.ondc.rebelfoods.com,0,0,0,0,0,0,0,303,0,0,0,0,15,15,0,0,0,0,0,0,554,40
2024-04-12,2024-04-08,ondc.snapdeal.com,0,0,0,0,0,0,0,0,615,0,0,0,2,21,0,0,0,0,0,0,39420,2049
2024-04-12,2024-04-01,ondc-prod.uengage.in,0,0,0,0,0,0,0,364,0,0,0,0,9,9,0,0,0,0,0,0,752,57
2024-04-12,2024-04-11,ondc-otipy.crofarm.com,0,0,0,0,0,0,0,12,11,0,0,0,250,1044,0,0,0,0,0,0,1357,27
2024-04-12,2024-04-04,prod-wowskinscience-bpp.shopalyst.com,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,0,0,0,39,12
2024-04-12,2024-04-05,ondc.medpay.in,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-04-12,2024-04-08,gl-6912-httpapi.glstaging.in/gl/ondc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2024-04-12,2024-04-02,prod-wellify-bpp.shopalyst.com,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0
2024-04-12,2024-04-07,prod-wowskinscience-bpp.shopalyst.com,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-04-12,2024-04-02,biz.enstore.com,0,0,0,0,0,0,0,71,10,0,0,0,6,6,0,0,0,0,0,0,568,61
2024-04-12,2024-04-09,prod-sellerapp.shiprocket.com,0,0,0,0,0,0,0,171,0,0,0,0,8,8,1,0,0,0,0,1,379,0
